timestamp_hour,suffolk_nassau_footfall,suffolk_counter_is_live,nearby_footfall_avg,nearby_footfall_sum,city_footfall_zscore,suffolk_footfall_lag_1h,suffolk_footfall_lag_24h,suffolk_footfall_lag_168h,suffolk_footfall_roll_24h,suffolk_is_busy_flag
2024-01-19 13:00:00,609,1,2684.0,10736,1.292,2498,2718,2159,1254.6,1
2024-01-19 14:00:00,484,1,2479.2,9917,1.101,2684,2308,2186,1253.2,0
2024-01-19 15:00:00,571,1,2571.0,10284,1.186,2479,2391,2307,1260.3,1
2024-01-19 16:00:00,622,1,2378.5,9514,1.007,2571,2294,2363,1267.8,0
2024-01-19 17:00:00,621,1,2869.2,11477,1.464,2378,3344,2712,1271.3,1
2024-01-19 18:00:00,489,1,2661.5,10646,1.271,2869,2813,2127,1251.5,0
2024-01-19 19:00:00,365,1,1421.2,5685,0.114,2662,1149,1002,1245.2,0
2024-01-19 20:00:00,218,1,850.2,3401,-0.418,1421,660,749,1256.6,0
2024-01-19 21:00:00,177,1,726.8,2907,-0.533,850,499,607,1264.5,0
2024-01-19 22:00:00,194,1,698.2,2793,-0.56,727,517,528,1274.0,0
2024-01-19 23:00:00,214,1,659.8,2639,-0.596,698,458,552,1281.5,0
2024-01-20 00:00:00,142,1,398.5,1594,-0.839,660,366,296,1290.0,0
2024-01-20 01:00:00,85,1,425.8,1703,-0.814,398,264,303,1291.3,0
2024-01-20 02:00:00,101,1,439.5,1758,-0.801,426,248,236,1298.1,0
2024-01-20 03:00:00,61,1,267.8,1071,-0.961,440,163,163,1306.0,0
2024-01-20 04:00:00,14,1,135.0,540,-1.085,268,140,112,1310.4,0
2024-01-20 05:00:00,15,1,80.8,323,-1.136,135,123,135,1310.2,0
2024-01-20 06:00:00,40,1,139.0,556,-1.081,81,395,139,1308.5,0
2024-01-20 07:00:00,57,1,245.2,981,-0.982,139,572,260,1297.8,0
2024-01-20 08:00:00,108,1,385.5,1542,-0.851,245,1110,353,1284.2,0
2024-01-20 09:00:00,188,1,833.8,3335,-0.433,386,1521,735,1254.0,0
2024-01-20 10:00:00,314,1,1177.5,4710,-0.113,834,1444,896,1225.3,0
2024-01-20 11:00:00,440,1,1947.2,7789,0.605,1178,2115,1798,1214.2,0
2024-01-20 12:00:00,579,1,2338.0,9352,0.969,1947,2498,2087,1207.2,0
2024-01-20 13:00:00,608,1,2479.8,9919,1.101,2338,2684,2413,1200.6,0
2024-01-20 14:00:00,667,1,1973.0,7892,0.629,2480,2479,2465,1192.0,0
2024-01-20 15:00:00,688,1,2537.0,10148,1.155,1973,2571,2726,1171.0,0
2024-01-20 16:00:00,613,1,2442.2,9769,1.066,2537,2378,2754,1169.5,0
2024-01-20 17:00:00,495,1,1570.2,6281,0.253,2442,2869,1907,1172.2,0
2024-01-20 18:00:00,396,1,1255.8,5023,-0.04,1570,2662,1324,1118.1,0
2024-01-20 19:00:00,335,1,907.5,3630,-0.365,1256,1421,1022,1059.5,0
2024-01-20 20:00:00,202,1,808.2,3233,-0.457,908,850,815,1038.1,0
2024-01-20 21:00:00,188,1,749.0,2996,-0.513,808,727,678,1036.3,0
2024-01-20 22:00:00,182,1,766.2,3065,-0.496,749,698,692,1037.3,0
2024-01-20 23:00:00,215,1,659.5,2638,-0.596,766,660,607,1040.1,0
2024-01-21 00:00:00,134,1,461.5,1846,-0.781,660,398,427,1040.1,0
2024-01-21 01:00:00,140,1,417.8,1671,-0.821,462,426,416,1042.7,0
2024-01-21 02:00:00,96,1,504.0,2016,-0.741,418,440,548,1042.4,0
2024-01-21 03:00:00,91,1,555.0,2220,-0.693,504,268,425,1045.1,1
2024-01-21 04:00:00,22,1,216.8,867,-1.009,555,135,133,1057.0,0
2024-01-21 05:00:00,12,1,79.5,318,-1.137,217,81,57,1060.4,0
2024-01-21 06:00:00,14,1,158.8,635,-1.063,80,139,69,1060.4,1
2024-01-21 07:00:00,39,1,154.8,619,-1.067,159,245,79,1061.2,0
2024-01-21 08:00:00,57,1,211.0,844,-1.014,155,386,174,1057.4,0
2024-01-21 09:00:00,122,1,458.5,1834,-0.783,211,834,303,1050.2,0
2024-01-21 10:00:00,180,1,514.2,2057,-0.731,458,1178,624,1034.5,0
2024-01-21 11:00:00,255,1,997.0,3988,-0.281,514,1947,1069,1006.9,0
2024-01-21 12:00:00,367,1,1297.5,5190,-0.001,997,2338,1552,967.3,0
2024-01-21 13:00:00,292,1,1228.0,4912,-0.066,1298,2480,1548,924.0,0
2024-01-21 14:00:00,189,1,1983.0,7932,0.638,1228,1973,2714,871.8,0
2024-01-21 15:00:00,252,1,2230.2,8921,0.868,1983,2537,2667,872.2,0
2024-01-21 16:00:00,288,1,2156.2,8625,0.799,2230,2442,2451,859.4,0
2024-01-21 17:00:00,251,1,1092.0,4368,-0.193,2156,1570,1410,847.5,0
2024-01-21 18:00:00,184,1,725.0,2900,-0.535,1092,1256,928,827.6,0
2024-01-21 19:00:00,151,1,828.0,3312,-0.439,725,908,571,805.5,0
2024-01-21 20:00:00,101,1,522.8,2091,-0.723,828,808,621,802.2,0
2024-01-21 21:00:00,69,1,420.2,1681,-0.819,523,749,445,790.3,0
2024-01-21 22:00:00,65,1,454.8,1819,-0.787,420,766,397,776.6,0
2024-01-21 23:00:00,50,1,258.2,1033,-0.97,455,660,290,763.6,0
2024-01-22 00:00:00,41,1,180.5,722,-1.043,258,462,93,746.9,0
2024-01-22 01:00:00,20,1,206.2,825,-1.019,180,418,244,735.2,0
2024-01-22 02:00:00,10,1,164.5,658,-1.057,206,504,98,726.3,0
2024-01-22 03:00:00,4,1,95.2,381,-1.122,164,555,48,712.2,0
2024-01-22 04:00:00,3,1,79.5,318,-1.137,95,217,54,693.0,0
2024-01-22 05:00:00,8,1,62.2,249,-1.153,80,80,70,687.3,0
2024-01-22 06:00:00,68,1,222.5,890,-1.003,62,159,207,686.6,0
2024-01-22 07:00:00,139,1,421.5,1686,-0.818,222,155,483,689.2,0
2024-01-22 08:00:00,289,1,2119.2,8477,0.765,422,211,2393,700.4,1
2024-01-22 09:00:00,242,1,1751.0,7004,0.422,2119,458,1796,779.9,1
2024-01-22 10:00:00,236,1,1741.8,6967,0.413,1751,514,1750,833.7,1
2024-01-22 11:00:00,311,1,2134.5,8538,0.779,1742,997,2196,884.9,1
2024-01-22 12:00:00,457,1,2395.5,9582,1.023,2134,1298,2272,932.3,1
2024-01-22 13:00:00,598,1,2637.2,10549,1.248,2396,1228,2726,978.0,1
2024-01-22 14:00:00,366,1,2187.0,8748,0.828,2637,1983,1408,1036.7,0
2024-01-22 15:00:00,372,1,2316.2,9265,0.949,2187,2230,2006,1045.2,0
2024-01-22 16:00:00,456,1,2148.5,8594,0.792,2316,2156,2201,1048.8,0
2024-01-22 17:00:00,531,1,2824.0,11296,1.422,2148,1092,2740,1048.5,1
2024-01-22 18:00:00,339,1,2218.0,8872,0.857,2824,725,1609,1120.7,0
2024-01-22 19:00:00,203,1,887.2,3549,-0.384,2218,828,916,1182.9,0
2024-01-22 20:00:00,109,1,471.8,1887,-0.771,887,523,514,1185.3,0
2024-01-22 21:00:00,104,1,471.5,1886,-0.771,472,420,419,1183.2,0
2024-01-22 22:00:00,114,1,491.8,1967,-0.752,472,455,429,1185.4,0
2024-01-22 23:00:00,91,1,474.2,1897,-0.769,492,258,326,1186.9,0
2024-01-23 00:00:00,60,1,331.2,1325,-0.902,474,180,218,1195.9,1
2024-01-23 01:00:00,30,1,328.8,1315,-0.904,331,206,124,1202.2,1
2024-01-23 02:00:00,27,1,222.5,890,-1.003,329,164,75,1207.3,0
2024-01-23 03:00:00,36,1,148.8,595,-1.072,222,95,132,1209.7,1
2024-01-23 04:00:00,7,1,78.0,312,-1.138,149,80,59,1211.9,1
2024-01-23 05:00:00,14,1,64.8,259,-1.15,78,62,95,1211.9,0
2024-01-23 06:00:00,94,1,227.2,909,-0.999,65,222,249,1212.0,0
2024-01-23 07:00:00,213,1,1554.0,6216,0.238,227,422,1630,1212.2,1
2024-01-23 08:00:00,531,1,2306.2,9225,0.939,1554,2119,2430,1259.4,1
2024-01-23 09:00:00,380,1,1640.2,6561,0.318,2306,1751,1795,1267.2,0
2024-01-23 10:00:00,315,1,1744.8,6979,0.416,1640,1742,1762,1262.5,0
2024-01-23 11:00:00,348,1,2012.0,8048,0.665,1745,2134,2258,1262.7,0
2024-01-23 12:00:00,504,1,2287.0,9148,0.921,2012,2396,2100,1257.6,0
2024-01-23 13:00:00,750,1,2629.2,10517,1.24,2287,2637,2903,1253.0,1
2024-01-23 14:00:00,501,1,2287.0,9148,0.921,2629,2187,2309,1252.7,0
2024-01-23 15:00:00,481,1,2256.5,9026,0.893,2287,2316,2299,1256.9,0
2024-01-23 16:00:00,632,1,2193.0,8772,0.834,2256,2148,2288,1254.4,0
2024-01-23 17:00:00,847,1,3019.5,12078,1.604,2193,2824,2931,1256.2,1
2024-01-23 18:00:00,575,1,2519.8,10079,1.138,3020,2218,1961,1264.4,0
2024-01-23 19:00:00,205,1,821.0,3284,-0.445,2520,887,1177,1277.0,0
2024-01-23 20:00:00,139,1,542.8,2171,-0.705,821,472,546,1274.2,0
2024-01-23 21:00:00,111,1,402.8,1611,-0.835,543,472,444,1277.2,0
2024-01-23 22:00:00,128,1,456.0,1824,-0.786,403,492,356,1274.3,0
2024-01-23 23:00:00,61,1,312.2,1249,-0.92,456,474,391,1272.8,0
2024-01-24 00:00:00,41,1,215.0,860,-1.01,312,331,202,1266.1,0
2024-01-24 01:00:00,31,1,188.0,752,-1.036,215,329,166,1261.2,0
2024-01-24 02:00:00,22,1,122.2,489,-1.097,188,222,242,1255.3,0
2024-01-24 03:00:00,12,1,102.5,410,-1.115,122,149,134,1251.2,0
2024-01-24 04:00:00,4,1,70.8,283,-1.145,102,78,70,1249.2,0
2024-01-24 05:00:00,17,1,91.2,365,-1.126,71,65,76,1248.9,0
2024-01-24 06:00:00,89,1,374.8,1499,-0.861,91,227,322,1250.0,0
2024-01-24 07:00:00,167,1,647.2,2589,-0.607,375,1554,818,1256.2,0
2024-01-24 08:00:00,413,1,2392.0,9568,1.019,647,2306,2242,1218.4,1
2024-01-24 09:00:00,400,1,2301.5,9206,0.935,2392,1640,1936,1222.0,1
2024-01-24 10:00:00,322,1,2019.8,8079,0.672,2302,1745,1868,1249.5,1
2024-01-24 11:00:00,392,1,2104.8,8419,0.752,2020,2012,2163,1261.0,1
2024-01-24 12:00:00,570,1,2418.5,9674,1.044,2105,2287,2286,1264.9,1
2024-01-24 13:00:00,734,1,2867.0,11468,1.462,2418,2629,2986,1270.3,1
2024-01-24 14:00:00,537,1,2471.0,9884,1.093,2867,2287,2438,1280.2,1
2024-01-24 15:00:00,480,1,2411.8,9647,1.038,2471,2256,2326,1287.9,1
2024-01-24 16:00:00,606,1,2634.5,10538,1.245,2412,2193,2401,1294.4,1
2024-01-24 17:00:00,758,1,3527.2,14109,2.078,2634,3020,3142,1312.8,1
2024-01-24 18:00:00,575,1,2530.2,10121,1.148,3527,2520,1603,1333.9,0
2024-01-24 19:00:00,320,1,1439.2,5757,0.131,2530,821,998,1334.4,0
2024-01-24 20:00:00,193,1,704.2,2817,-0.554,1439,543,552,1360.1,0
2024-01-24 21:00:00,149,1,471.8,1887,-0.771,704,403,482,1366.9,0
2024-01-24 22:00:00,205,1,529.5,2118,-0.717,472,456,561,1369.7,0
2024-01-24 23:00:00,132,1,461.5,1846,-0.781,530,312,415,1372.8,0
2024-01-25 00:00:00,80,1,308.0,1232,-0.924,462,215,236,1379.0,0
2024-01-25 01:00:00,35,1,272.2,1089,-0.957,308,188,126,1382.9,0
2024-01-25 02:00:00,20,1,193.8,775,-1.03,272,122,124,1386.4,0
2024-01-25 03:00:00,8,1,106.8,427,-1.111,194,102,54,1389.4,0
2024-01-25 04:00:00,8,1,97.8,391,-1.12,107,71,39,1389.6,1
2024-01-25 05:00:00,17,1,78.2,313,-1.138,98,91,59,1390.7,0
2024-01-25 06:00:00,105,1,248.2,993,-0.979,78,375,304,1390.1,0
2024-01-25 07:00:00,213,1,529.5,2118,-0.717,248,647,485,1384.9,0
2024-01-25 08:00:00,571,1,1224.8,4899,-0.069,530,2392,1084,1380.0,0
2024-01-25 09:00:00,401,1,1146.0,4584,-0.142,1225,2302,1021,1331.3,0
2024-01-25 10:00:00,378,1,1720.0,6880,0.393,1146,2020,1975,1283.2,0
2024-01-25 11:00:00,431,1,1943.8,7775,0.601,1720,2105,2226,1270.7,0
2024-01-25 12:00:00,527,1,2395.5,9582,1.023,1944,2418,2406,1264.0,1
2024-01-25 13:00:00,765,1,2799.5,11198,1.399,2396,2867,2718,1263.0,1
2024-01-25 14:00:00,608,1,2677.5,10710,1.286,2800,2471,2308,1260.2,1
2024-01-25 15:00:00,544,1,2453.8,9815,1.077,2678,2412,2391,1268.8,1
2024-01-25 16:00:00,697,1,2421.5,9686,1.047,2454,2634,2294,1270.6,0
2024-01-25 17:00:00,942,1,3173.8,12695,1.748,2422,3527,3344,1261.7,1
2024-01-25 18:00:00,627,1,2834.8,11339,1.432,3174,2530,2813,1247.0,1
2024-01-25 19:00:00,389,1,1173.0,4692,-0.117,2835,1439,1149,1259.7,0
2024-01-25 20:00:00,252,1,799.8,3199,-0.465,1173,704,660,1248.6,0
2024-01-25 21:00:00,231,1,516.5,2066,-0.729,800,472,499,1252.5,0
2024-01-25 22:00:00,213,1,449.5,1798,-0.792,516,530,517,1254.4,0
2024-01-25 23:00:00,173,1,359.2,1437,-0.876,450,462,458,1251.1,0
2024-01-26 00:00:00,79,1,217.5,870,-1.008,359,308,366,1246.8,0
2024-01-26 01:00:00,56,1,239.0,956,-0.988,218,272,264,1243.0,0
2024-01-26 02:00:00,60,1,197.5,790,-1.027,239,194,248,1241.7,0
2024-01-26 03:00:00,35,1,183.8,735,-1.039,198,107,163,1241.8,0
2024-01-26 04:00:00,4,1,64.8,259,-1.15,184,98,140,1245.0,0
2024-01-26 05:00:00,11,1,65.0,260,-1.15,65,78,123,1243.6,0
2024-01-26 06:00:00,53,1,284.5,1138,-0.946,65,248,395,1243.1,0
2024-01-26 07:00:00,105,1,412.8,1651,-0.826,284,530,572,1244.6,0
2024-01-26 08:00:00,254,1,981.8,3927,-0.295,413,1225,1110,1239.7,0
2024-01-26 09:00:00,229,1,2010.0,8040,0.663,982,1146,1521,1229.6,1
2024-01-26 10:00:00,249,1,1969.5,7878,0.625,2010,1720,1444,1265.6,1
2024-01-26 11:00:00,369,1,2243.5,8974,0.881,1970,1944,2115,1276.0,1
2024-01-26 12:00:00,577,1,2637.8,10551,1.249,2244,2396,2498,1288.5,1
2024-01-26 13:00:00,704,1,3102.8,12411,1.682,2638,2800,2684,1298.6,1
2024-01-26 14:00:00,584,1,2703.8,10815,1.31,3103,2678,2479,1311.2,1
2024-01-26 15:00:00,574,1,2552.0,10208,1.169,2704,2454,2571,1312.3,1
2024-01-26 16:00:00,672,1,2650.8,10603,1.261,2552,2422,2378,1316.4,1
2024-01-26 17:00:00,653,1,3097.2,12389,1.677,2651,3174,2869,1326.0,1
2024-01-26 18:00:00,486,1,2958.0,11832,1.547,3097,2835,2662,1322.8,1
2024-01-26 19:00:00,350,1,1585.8,6343,0.268,2958,1173,1421,1327.9,0
2024-01-26 20:00:00,208,1,809.5,3238,-0.456,1586,800,850,1345.1,0
2024-01-26 21:00:00,210,1,678.8,2715,-0.578,810,516,727,1345.5,0
2024-01-26 22:00:00,266,1,736.8,2947,-0.524,679,450,698,1352.3,0
2024-01-26 23:00:00,247,1,733.8,2935,-0.527,737,359,660,1364.3,0
2024-01-27 00:00:00,164,1,474.0,1896,-0.769,734,218,398,1379.9,0
2024-01-27 01:00:00,156,1,492.2,1969,-0.752,474,239,426,1390.6,0
2024-01-27 02:00:00,108,1,431.8,1727,-0.808,492,198,440,1401.1,0
2024-01-27 03:00:00,94,1,408.0,1632,-0.83,432,184,268,1410.9,1
2024-01-27 04:00:00,16,1,184.0,736,-1.039,408,65,135,1420.2,1
2024-01-27 05:00:00,12,1,89.8,359,-1.127,184,65,81,1425.2,1
2024-01-27 06:00:00,42,1,151.0,604,-1.07,90,284,139,1426.2,0
2024-01-27 07:00:00,54,1,346.0,1384,-0.888,151,413,245,1420.6,0
2024-01-27 08:00:00,105,1,332.5,1330,-0.901,346,982,386,1417.9,0
2024-01-27 09:00:00,202,1,621.0,2484,-0.632,332,2010,834,1390.8,0
2024-01-27 10:00:00,329,1,1058.0,4232,-0.224,621,1970,1178,1332.9,0
2024-01-27 11:00:00,466,1,2218.0,8872,0.857,1058,2244,1947,1295.0,1
2024-01-27 12:00:00,625,1,2281.2,9125,0.916,2218,2638,2338,1293.9,0
2024-01-27 13:00:00,702,1,2502.2,10009,1.122,2281,3103,2480,1279.0,0
2024-01-27 14:00:00,876,1,2910.2,11641,1.502,2502,2704,1973,1254.0,1
2024-01-27 15:00:00,749,1,2739.8,10959,1.344,2910,2552,2537,1262.6,1
2024-01-27 16:00:00,730,1,2656.5,10626,1.266,2740,2651,2442,1270.4,0
2024-01-27 17:00:00,635,1,1843.5,7374,0.508,2656,3097,1570,1270.7,0
2024-01-27 18:00:00,499,1,1416.5,5666,0.11,1844,2958,1256,1218.4,0
2024-01-27 19:00:00,365,1,1047.0,4188,-0.235,1416,1586,908,1154.2,0
2024-01-27 20:00:00,273,1,869.2,3477,-0.4,1047,810,808,1131.8,0
2024-01-27 21:00:00,253,1,649.0,2596,-0.606,869,679,749,1134.2,0
2024-01-27 22:00:00,270,1,739.0,2956,-0.522,649,737,766,1133.0,0
2024-01-27 23:00:00,275,1,669.0,2676,-0.587,739,734,660,1133.1,0
2024-01-28 00:00:00,180,1,484.8,1939,-0.759,669,474,462,1130.4,0
2024-01-28 01:00:00,182,1,525.0,2100,-0.721,485,492,418,1130.8,0
2024-01-28 02:00:00,150,1,477.2,1909,-0.766,525,432,504,1132.2,0
2024-01-28 03:00:00,138,1,543.0,2172,-0.705,477,408,555,1134.1,1
2024-01-28 04:00:00,21,1,375.0,1500,-0.861,543,184,217,1139.7,1
2024-01-28 05:00:00,16,1,103.2,413,-1.115,375,90,80,1147.7,1
2024-01-28 06:00:00,13,1,92.0,368,-1.125,103,151,159,1148.2,0
2024-01-28 07:00:00,29,1,115.8,463,-1.103,92,346,155,1145.8,0
2024-01-28 08:00:00,47,1,261.0,1044,-0.968,116,332,211,1136.2,0
2024-01-28 09:00:00,120,1,377.5,1510,-0.859,261,621,458,1133.2,0
2024-01-28 10:00:00,167,1,716.0,2864,-0.543,378,1058,514,1123.1,0
2024-01-28 11:00:00,334,1,1011.2,4045,-0.268,716,2218,997,1108.8,0
2024-01-28 12:00:00,395,1,1382.8,5531,0.078,1011,2281,1298,1058.5,0
2024-01-28 13:00:00,478,1,1367.0,5468,0.064,1383,2502,1228,1021.1,0
2024-01-28 14:00:00,556,1,2629.5,10518,1.241,1367,2910,1983,973.8,0
2024-01-28 15:00:00,550,1,2922.5,11690,1.514,2630,2740,2230,962.1,1
2024-01-28 16:00:00,463,1,2595.2,10381,1.209,2922,2656,2156,969.7,1
2024-01-28 17:00:00,421,1,2060.2,8241,0.71,2595,1844,1092,967.2,0
2024-01-28 18:00:00,315,1,932.2,3729,-0.342,2060,1416,725,976.2,0
2024-01-28 19:00:00,178,1,688.2,2753,-0.569,932,1047,828,956.0,0
2024-01-28 20:00:00,157,1,600.8,2403,-0.651,688,869,523,941.1,0
2024-01-28 21:00:00,109,1,697.0,2788,-0.561,601,649,420,929.9,0
2024-01-28 22:00:00,85,1,593.0,2372,-0.658,697,739,455,931.9,0
2024-01-28 23:00:00,102,1,434.5,1738,-0.806,593,669,258,925.8,0
2024-01-29 00:00:00,30,1,252.2,1009,-0.976,434,485,180,916.0,0
2024-01-29 01:00:00,13,1,284.5,1138,-0.946,252,525,206,906.3,1
2024-01-29 02:00:00,6,1,165.8,663,-1.056,284,477,164,896.3,0
2024-01-29 03:00:00,2,1,42.0,168,-1.172,166,543,95,883.3,0
2024-01-29 04:00:00,2,1,32.5,130,-1.181,42,375,80,862.5,0
2024-01-29 05:00:00,4,1,68.2,273,-1.147,32,103,62,848.2,0
2024-01-29 06:00:00,47,1,203.8,815,-1.021,68,92,222,846.7,0
2024-01-29 07:00:00,77,1,391.0,1564,-0.846,204,116,422,851.4,0
2024-01-29 08:00:00,201,1,1845.8,7383,0.51,391,261,2119,862.9,0
2024-01-29 09:00:00,133,1,1482.8,5931,0.172,1846,378,1751,928.9,0
2024-01-29 10:00:00,131,1,1536.0,6144,0.221,1483,716,1742,974.9,0
2024-01-29 11:00:00,142,1,1774.2,7097,0.443,1536,1011,2134,1009.1,0
2024-01-29 12:00:00,188,1,1983.2,7933,0.638,1774,1383,2396,1040.9,0
2024-01-29 13:00:00,254,1,1801.5,7206,0.469,1983,1367,2637,1065.9,0
2024-01-29 14:00:00,175,1,1850.2,7401,0.514,1802,2630,2187,1084.0,0
2024-01-29 15:00:00,247,1,1954.0,7816,0.611,1850,2922,2316,1051.6,0
2024-01-29 16:00:00,386,1,2089.2,8357,0.737,1954,2595,2148,1011.2,0
2024-01-29 17:00:00,790,1,2485.0,9940,1.106,2089,2060,2824,990.1,0
2024-01-29 18:00:00,429,1,2301.0,9204,0.934,2485,932,2218,1007.8,0
2024-01-29 19:00:00,228,1,877.5,3510,-0.393,2301,688,887,1064.8,0
2024-01-29 20:00:00,154,1,567.5,2270,-0.682,878,601,472,1072.7,0
2024-01-29 21:00:00,138,1,543.8,2175,-0.704,568,697,472,1071.4,0
2024-01-29 22:00:00,115,1,773.5,3094,-0.49,544,593,492,1065.0,1
2024-01-29 23:00:00,58,1,461.5,1846,-0.781,774,434,474,1072.5,0
2024-01-30 00:00:00,36,1,470.0,1880,-0.773,462,252,331,1073.6,1
2024-01-30 01:00:00,24,1,308.8,1235,-0.923,470,284,329,1082.7,1
2024-01-30 02:00:00,15,1,114.0,456,-1.105,309,166,222,1083.7,0
2024-01-30 03:00:00,23,1,106.0,424,-1.112,114,42,149,1081.5,0
2024-01-30 04:00:00,13,1,52.0,208,-1.162,106,32,78,1084.2,0
2024-01-30 05:00:00,19,1,84.0,336,-1.133,52,68,65,1085.0,0
2024-01-30 06:00:00,108,1,305.8,1223,-0.926,84,204,227,1085.7,0
2024-01-30 07:00:00,178,1,1628.8,6515,0.308,306,391,1554,1089.9,1
2024-01-30 08:00:00,480,1,2830.0,11320,1.428,1629,1846,2306,1141.5,1
2024-01-30 09:00:00,383,1,2117.2,8469,0.763,2830,1483,1640,1182.5,1
2024-01-30 10:00:00,385,1,2050.8,8203,0.701,2117,1536,1745,1208.9,1
2024-01-30 11:00:00,387,1,2475.2,9901,1.097,2051,1774,2012,1230.4,1
2024-01-30 12:00:00,519,1,2684.8,10739,1.292,2475,1983,2287,1259.6,1
2024-01-30 13:00:00,819,1,3103.8,12415,1.683,2685,1802,2629,1288.8,1
2024-01-30 14:00:00,569,1,2741.2,10965,1.345,3104,1850,2287,1343.1,1
2024-01-30 15:00:00,565,1,2538.0,10152,1.155,2741,1954,2256,1380.2,1
2024-01-30 16:00:00,730,1,2597.2,10389,1.211,2538,2089,2193,1404.6,1
2024-01-30 17:00:00,883,1,3445.2,13781,2.001,2597,2485,3020,1425.7,1
2024-01-30 18:00:00,583,1,2786.8,11147,1.387,3445,2301,2520,1465.7,1
2024-01-30 19:00:00,345,1,1183.0,4732,-0.108,2787,878,821,1486.0,0
2024-01-30 20:00:00,209,1,678.0,2712,-0.579,1183,568,543,1498.7,0
2024-01-30 21:00:00,165,1,484.8,1939,-0.759,678,544,403,1503.3,0
2024-01-30 22:00:00,185,1,425.8,1703,-0.814,485,774,456,1500.8,0
2024-01-30 23:00:00,142,1,476.2,1905,-0.767,426,462,312,1486.4,0
2024-01-31 00:00:00,82,1,351.8,1407,-0.883,476,470,215,1487.0,1
2024-01-31 01:00:00,40,1,219.2,877,-1.006,352,309,188,1482.0,0
2024-01-31 02:00:00,42,1,279.8,1119,-0.95,219,114,122,1478.3,1
2024-01-31 03:00:00,26,1,145.2,581,-1.075,280,106,102,1485.2,1
2024-01-31 04:00:00,7,1,78.2,313,-1.138,145,52,71,1486.9,1
2024-01-31 05:00:00,17,1,107.0,428,-1.111,78,84,91,1488.0,0
2024-01-31 06:00:00,109,1,295.0,1180,-0.936,107,306,375,1488.9,0
2024-01-31 07:00:00,229,1,568.8,2275,-0.681,295,1629,647,1488.5,0
2024-01-31 08:00:00,585,1,2398.5,9594,1.025,569,2830,2392,1444.3,1
2024-01-31 09:00:00,476,1,2212.2,8849,0.852,2398,2117,2302,1426.3,1
2024-01-31 10:00:00,363,1,2208.2,8833,0.848,2212,2051,2020,1430.3,1
2024-01-31 11:00:00,426,1,2315.8,9263,0.948,2208,2475,2105,1436.8,1
2024-01-31 12:00:00,613,1,2930.5,11722,1.521,2316,2685,2418,1430.2,1
2024-01-31 13:00:00,716,1,3239.8,12959,1.81,2930,3104,2867,1440.4,1
2024-01-31 14:00:00,569,1,2770.2,11081,1.372,3240,2741,2471,1446.1,1
2024-01-31 15:00:00,486,1,2791.0,11164,1.391,2770,2538,2412,1447.3,1
2024-01-31 16:00:00,534,1,2485.5,9942,1.107,2791,2597,2634,1457.8,1
2024-01-31 17:00:00,755,1,3144.5,12578,1.721,2486,3445,3527,1453.2,1
2024-01-31 18:00:00,602,1,2994.0,11976,1.581,3144,2787,2530,1440.7,1
2024-01-31 19:00:00,326,1,2066.0,8264,0.715,2994,1183,1439,1449.3,1
2024-01-31 20:00:00,200,1,678.8,2715,-0.578,2066,678,704,1486.1,0
2024-01-31 21:00:00,155,1,547.0,2188,-0.701,679,485,472,1486.1,0
2024-01-31 22:00:00,166,1,461.8,1847,-0.78,547,426,530,1488.7,0
2024-01-31 23:00:00,144,1,411.2,1645,-0.827,462,476,462,1490.2,0
2024-02-01 00:00:00,56,1,522.0,2088,-0.724,411,352,308,1487.5,1
2024-02-01 01:00:00,23,1,165.0,660,-1.057,522,219,272,1494.6,0
2024-02-01 02:00:00,24,1,124.8,499,-1.095,165,280,194,1492.3,0
2024-02-01 03:00:00,17,1,88.2,353,-1.129,125,145,107,1485.9,0
2024-02-01 04:00:00,10,1,183.2,733,-1.04,88,78,98,1483.5,1
2024-02-01 05:00:00,23,1,130.0,520,-1.09,183,107,78,1487.9,1
2024-02-01 06:00:00,101,1,305.0,1220,-0.926,130,295,248,1488.8,0
2024-02-01 07:00:00,179,1,521.2,2085,-0.725,305,569,530,1489.2,0
2024-02-01 08:00:00,504,1,1699.2,6797,0.373,521,2398,1225,1487.3,0
2024-02-01 09:00:00,386,1,1570.5,6282,0.253,1699,2212,1146,1458.1,0
2024-02-01 10:00:00,333,1,2145.0,8580,0.789,1570,2208,1720,1431.4,1
2024-02-01 11:00:00,363,1,2566.8,10267,1.182,2145,2316,1944,1428.8,1
2024-02-01 12:00:00,546,1,2743.8,10975,1.347,2567,2930,2396,1439.2,1
2024-02-01 13:00:00,849,1,3234.8,12939,1.805,2744,3240,2800,1431.4,1
2024-02-01 14:00:00,561,1,2755.8,11023,1.359,3235,2770,2678,1431.2,1
2024-02-01 15:00:00,559,1,2644.8,10579,1.255,2756,2791,2454,1430.6,1
2024-02-01 16:00:00,787,1,2851.8,11407,1.448,2645,2486,2422,1424.5,1
2024-02-01 17:00:00,865,1,3370.5,13482,1.932,2852,3144,3174,1439.8,1
2024-02-01 18:00:00,721,1,3280.8,13123,1.848,3370,2994,2835,1449.2,1
2024-02-01 19:00:00,397,1,1702.8,6811,0.377,3281,2066,1173,1461.2,0
2024-02-01 20:00:00,294,1,1157.5,4630,-0.132,1703,679,800,1446.0,0
2024-02-01 21:00:00,186,1,748.0,2992,-0.513,1158,547,516,1466.0,0
