date,airport_arrivals,airport_arrivals_lag1
2020-10-23,3130,3130
2020-10-24,3130,3130
2020-10-25,3130,3130
2020-10-26,3130,3130
2020-10-27,3130,3130
2020-10-28,3130,3130
2020-10-29,3130,3130
2020-10-30,3130,3130
2020-10-31,3130,3130
2020-11-01,3130,3130
2020-11-02,3130,3130
2020-11-03,3130,3130
2020-11-04,3130,3130
2020-11-05,3130,3130
2020-11-06,3130,3130
2020-11-07,3130,3130
2020-11-08,3130,3130
2020-11-09,3130,3130
2020-11-10,3130,3130
2020-11-11,3130,3130
2020-11-12,3130,3130
2020-11-13,3130,3130
2020-11-14,3130,3130
2020-11-15,3130,3130
2020-11-16,3130,3130
2020-11-17,3130,3130
2020-11-18,3130,3130
2020-11-19,3130,3130
2020-11-20,3130,3130
2020-11-21,3130,3130
2020-11-22,3130,3130
2020-11-23,3130,3130
2020-11-24,3130,3130
2020-11-25,3130,3130
2020-11-26,3130,3130
2020-11-27,3130,3130
2020-11-28,3130,3130
2020-11-29,3130,3130
2020-11-30,3130,3130
2020-12-01,3130,3130
2020-12-02,3130,3130
2020-12-03,3130,3130
2020-12-04,3130,3130
2020-12-05,3130,3130
2020-12-06,3130,3130
2020-12-07,3130,3130
2020-12-08,3130,3130
2020-12-09,3130,3130
2020-12-10,3130,3130
2020-12-11,3130,3130
2020-12-12,3130,3130
2020-12-13,3130,3130
2020-12-14,3130,3130
2020-12-15,3130,3130
2020-12-16,3130,3130
2020-12-17,3130,3130
2020-12-18,3130,3130
2020-12-19,3130,3130
2020-12-20,3130,3130
2020-12-21,3130,3130
2020-12-22,3130,3130
2020-12-23,3130,3130
2020-12-24,3130,3130
2020-12-25,3130,3130
2020-12-26,3130,3130
2020-12-27,3130,3130
2020-12-28,3130,3130
2020-12-29,3130,3130
2020-12-30,3130,3130
2020-12-31,3130,3130
2021-01-01,9122,3130
2021-01-02,9122,9122
2021-01-03,9122,9122
2021-01-04,9122,9122
2021-01-05,9122,9122
2021-01-06,9122,9122
2021-01-07,9122,9122
2021-01-08,9122,9122
2021-01-09,9122,9122
2021-01-10,9122,9122
2021-01-11,9122,9122
2021-01-12,9122,9122
2021-01-13,9122,9122
2021-01-14,9122,9122
2021-01-15,9122,9122
2021-01-16,9122,9122
2021-01-17,9122,9122
2021-01-18,9122,9122
2021-01-19,9122,9122
2021-01-20,9122,9122
2021-01-21,9122,9122
2021-01-22,9122,9122
2021-01-23,9122,9122
2021-01-24,9122,9122
2021-01-25,9122,9122
2021-01-26,9122,9122
2021-01-27,9122,9122
2021-01-28,9122,9122
2021-01-29,9122,9122
2021-01-30,9122,9122
2021-01-31,9122,9122
2021-02-01,9122,9122
2021-02-02,9122,9122
2021-02-03,9122,9122
2021-02-04,9122,9122
2021-02-05,9122,9122
2021-02-06,9122,9122
2021-02-07,9122,9122
2021-02-08,9122,9122
2021-02-09,9122,9122
2021-02-10,9122,9122
2021-02-11,9122,9122
2021-02-12,9122,9122
2021-02-13,9122,9122
2021-02-14,9122,9122
2021-02-15,9122,9122
2021-02-16,9122,9122
2021-02-17,9122,9122
2021-02-18,9122,9122
2021-02-19,9122,9122
2021-02-20,9122,9122
2021-02-21,9122,9122
2021-02-22,9122,9122
2021-02-23,9122,9122
2021-02-24,9122,9122
2021-02-25,9122,9122
2021-02-26,9122,9122
2021-02-27,9122,9122
2021-02-28,9122,9122
2021-03-01,9122,9122
2021-03-02,9122,9122
2021-03-03,9122,9122
2021-03-04,9122,9122
2021-03-05,9122,9122
2021-03-06,9122,9122
2021-03-07,9122,9122
2021-03-08,9122,9122
2021-03-09,9122,9122
2021-03-10,9122,9122
2021-03-11,9122,9122
2021-03-12,9122,9122
2021-03-13,9122,9122
2021-03-14,9122,9122
2021-03-15,9122,9122
2021-03-16,9122,9122
2021-03-17,9122,9122
2021-03-18,9122,9122
2021-03-19,9122,9122
2021-03-20,9122,9122
2021-03-21,9122,9122
2021-03-22,9122,9122
2021-03-23,9122,9122
2021-03-24,9122,9122
2021-03-25,9122,9122
2021-03-26,9122,9122
2021-03-27,9122,9122
2021-03-28,9122,9122
2021-03-29,9122,9122
2021-03-30,9122,9122
2021-03-31,9122,9122
2021-04-01,12296,9122
2021-04-02,12296,12296
2021-04-03,12296,12296
2021-04-04,12296,12296
2021-04-05,12296,12296
2021-04-06,12296,12296
2021-04-07,12296,12296
2021-04-08,12296,12296
2021-04-09,12296,12296
2021-04-10,12296,12296
2021-04-11,12296,12296
2021-04-12,12296,12296
2021-04-13,12296,12296
2021-04-14,12296,12296
2021-04-15,12296,12296
2021-04-16,12296,12296
2021-04-17,12296,12296
2021-04-18,12296,12296
2021-04-19,12296,12296
2021-04-20,12296,12296
2021-04-21,12296,12296
2021-04-22,12296,12296
2021-04-23,12296,12296
2021-04-24,12296,12296
2021-04-25,12296,12296
2021-04-26,12296,12296
2021-04-27,12296,12296
2021-04-28,12296,12296
2021-04-29,12296,12296
2021-04-30,12296,12296
2021-05-01,12296,12296
2021-05-02,12296,12296
2021-05-03,12296,12296
2021-05-04,12296,12296
2021-05-05,12296,12296
2021-05-06,12296,12296
2021-05-07,12296,12296
2021-05-08,12296,12296
2021-05-09,12296,12296
2021-05-10,12296,12296
2021-05-11,12296,12296
2021-05-12,12296,12296
2021-05-13,12296,12296
2021-05-14,12296,12296
2021-05-15,12296,12296
2021-05-16,12296,12296
2021-05-17,12296,12296
2021-05-18,12296,12296
2021-05-19,12296,12296
2021-05-20,12296,12296
2021-05-21,12296,12296
2021-05-22,12296,12296
2021-05-23,12296,12296
2021-05-24,12296,12296
2021-05-25,12296,12296
2021-05-26,12296,12296
2021-05-27,12296,12296
2021-05-28,12296,12296
2021-05-29,12296,12296
2021-05-30,12296,12296
2021-05-31,12296,12296
2021-06-01,12296,12296
2021-06-02,12296,12296
2021-06-03,12296,12296
2021-06-04,12296,12296
2021-06-05,12296,12296
2021-06-06,12296,12296
2021-06-07,12296,12296
2021-06-08,12296,12296
2021-06-09,12296,12296
2021-06-10,12296,12296
2021-06-11,12296,12296
2021-06-12,12296,12296
2021-06-13,12296,12296
2021-06-14,12296,12296
2021-06-15,12296,12296
2021-06-16,12296,12296
2021-06-17,12296,12296
2021-06-18,12296,12296
2021-06-19,12296,12296
2021-06-20,12296,12296
2021-06-21,12296,12296
2021-06-22,12296,12296
2021-06-23,12296,12296
2021-06-24,12296,12296
2021-06-25,12296,12296
2021-06-26,12296,12296
2021-06-27,12296,12296
2021-06-28,12296,12296
2021-06-29,12296,12296
2021-06-30,12296,12296
2021-07-01,26945,12296
2021-07-02,26945,26945
2021-07-03,26945,26945
2021-07-04,26945,26945
2021-07-05,26945,26945
2021-07-06,26945,26945
2021-07-07,26945,26945
2021-07-08,26945,26945
2021-07-09,26945,26945
2021-07-10,26945,26945
2021-07-11,26945,26945
2021-07-12,26945,26945
2021-07-13,26945,26945
2021-07-14,26945,26945
2021-07-15,26945,26945
2021-07-16,26945,26945
2021-07-17,26945,26945
2021-07-18,26945,26945
2021-07-19,26945,26945
2021-07-20,26945,26945
2021-07-21,26945,26945
2021-07-22,26945,26945
2021-07-23,26945,26945
2021-07-24,26945,26945
2021-07-25,26945,26945
2021-07-26,26945,26945
2021-07-27,26945,26945
2021-07-28,26945,26945
2021-07-29,26945,26945
2021-07-30,26945,26945
2021-07-31,26945,26945
2021-08-01,26945,26945
2021-08-02,26945,26945
2021-08-03,26945,26945
2021-08-04,26945,26945
2021-08-05,26945,26945
2021-08-06,26945,26945
2021-08-07,26945,26945
2021-08-08,26945,26945
2021-08-09,26945,26945
2021-08-10,26945,26945
2021-08-11,26945,26945
2021-08-12,26945,26945
2021-08-13,26945,26945
2021-08-14,26945,26945
2021-08-15,26945,26945
2021-08-16,26945,26945
2021-08-17,26945,26945
2021-08-18,26945,26945
2021-08-19,26945,26945
2021-08-20,26945,26945
2021-08-21,26945,26945
2021-08-22,26945,26945
2021-08-23,26945,26945
2021-08-24,26945,26945
2021-08-25,26945,26945
2021-08-26,26945,26945
2021-08-27,26945,26945
2021-08-28,26945,26945
2021-08-29,26945,26945
2021-08-30,26945,26945
2021-08-31,26945,26945
2021-09-01,26945,26945
2021-09-02,26945,26945
2021-09-03,26945,26945
2021-09-04,26945,26945
2021-09-05,26945,26945
2021-09-06,26945,26945
2021-09-07,26945,26945
2021-09-08,26945,26945
2021-09-09,26945,26945
2021-09-10,26945,26945
2021-09-11,26945,26945
2021-09-12,26945,26945
2021-09-13,26945,26945
2021-09-14,26945,26945
2021-09-15,26945,26945
2021-09-16,26945,26945
2021-09-17,26945,26945
2021-09-18,26945,26945
2021-09-19,26945,26945
2021-09-20,26945,26945
2021-09-21,26945,26945
2021-09-22,26945,26945
2021-09-23,26945,26945
2021-09-24,26945,26945
2021-09-25,26945,26945
2021-09-26,26945,26945
2021-09-27,26945,26945
2021-09-28,26945,26945
2021-09-29,26945,26945
2021-09-30,26945,26945
2021-10-01,44923,26945
2021-10-02,44923,44923
2021-10-03,44923,44923
2021-10-04,44923,44923
2021-10-05,44923,44923
2021-10-06,44923,44923
2021-10-07,44923,44923
2021-10-08,44923,44923
2021-10-09,44923,44923
2021-10-10,44923,44923
2021-10-11,44923,44923
2021-10-12,44923,44923
2021-10-13,44923,44923
2021-10-14,44923,44923
2021-10-15,44923,44923
2021-10-16,44923,44923
2021-10-17,44923,44923
2021-10-18,44923,44923
2021-10-19,44923,44923
2021-10-20,44923,44923
2021-10-21,44923,44923
2021-10-22,44923,44923
2021-10-23,44923,44923
2021-10-24,44923,44923
2021-10-25,44923,44923
2021-10-26,44923,44923
2021-10-27,44923,44923
2021-10-28,44923,44923
2021-10-29,44923,44923
2021-10-30,44923,44923
2021-10-31,44923,44923
2021-11-01,44923,44923
2021-11-02,44923,44923
2021-11-03,44923,44923
2021-11-04,44923,44923
2021-11-05,44923,44923
2021-11-06,44923,44923
2021-11-07,44923,44923
2021-11-08,44923,44923
2021-11-09,44923,44923
2021-11-10,44923,44923
2021-11-11,44923,44923
2021-11-12,44923,44923
2021-11-13,44923,44923
2021-11-14,44923,44923
2021-11-15,44923,44923
2021-11-16,44923,44923
2021-11-17,44923,44923
2021-11-18,44923,44923
2021-11-19,44923,44923
2021-11-20,44923,44923
2021-11-21,44923,44923
2021-11-22,44923,44923
2021-11-23,44923,44923
2021-11-24,44923,44923
2021-11-25,44923,44923
2021-11-26,44923,44923
2021-11-27,44923,44923
2021-11-28,44923,44923
2021-11-29,44923,44923
2021-11-30,44923,44923
2021-12-01,44923,44923
2021-12-02,44923,44923
2021-12-03,44923,44923
2021-12-04,44923,44923
2021-12-05,44923,44923
2021-12-06,44923,44923
2021-12-07,44923,44923
2021-12-08,44923,44923
2021-12-09,44923,44923
2021-12-10,44923,44923
2021-12-11,44923,44923
2021-12-12,44923,44923
2021-12-13,44923,44923
2021-12-14,44923,44923
2021-12-15,44923,44923
2021-12-16,44923,44923
2021-12-17,44923,44923
2021-12-18,44923,44923
2021-12-19,44923,44923
2021-12-20,44923,44923
2021-12-21,44923,44923
2021-12-22,44923,44923
2021-12-23,44923,44923
2021-12-24,44923,44923
2021-12-25,44923,44923
2021-12-26,44923,44923
2021-12-27,44923,44923
2021-12-28,44923,44923
2021-12-29,44923,44923
2021-12-30,44923,44923
2021-12-31,44923,44923
2022-01-01,57866,44923
2022-01-02,57866,57866
2022-01-03,57866,57866
2022-01-04,57866,57866
2022-01-05,57866,57866
2022-01-06,57866,57866
2022-01-07,57866,57866
2022-01-08,57866,57866
2022-01-09,57866,57866
2022-01-10,57866,57866
2022-01-11,57866,57866
2022-01-12,57866,57866
2022-01-13,57866,57866
2022-01-14,57866,57866
2022-01-15,57866,57866
2022-01-16,57866,57866
2022-01-17,57866,57866
2022-01-18,57866,57866
2022-01-19,57866,57866
2022-01-20,57866,57866
2022-01-21,57866,57866
2022-01-22,57866,57866
2022-01-23,57866,57866
2022-01-24,57866,57866
2022-01-25,57866,57866
2022-01-26,57866,57866
2022-01-27,57866,57866
2022-01-28,57866,57866
2022-01-29,57866,57866
2022-01-30,57866,57866
2022-01-31,57866,57866
2022-02-01,57866,57866
2022-02-02,57866,57866
2022-02-03,57866,57866
2022-02-04,57866,57866
2022-02-05,57866,57866
2022-02-06,57866,57866
2022-02-07,57866,57866
2022-02-08,57866,57866
2022-02-09,57866,57866
2022-02-10,57866,57866
2022-02-11,57866,57866
2022-02-12,57866,57866
2022-02-13,57866,57866
2022-02-14,57866,57866
2022-02-15,57866,57866
2022-02-16,57866,57866
2022-02-17,57866,57866
2022-02-18,57866,57866
2022-02-19,57866,57866
2022-02-20,57866,57866
2022-02-21,57866,57866
2022-02-22,57866,57866
2022-02-23,57866,57866
2022-02-24,57866,57866
2022-02-25,57866,57866
2022-02-26,57866,57866
2022-02-27,57866,57866
2022-02-28,57866,57866
2022-03-01,57866,57866
2022-03-02,57866,57866
2022-03-03,57866,57866
2022-03-04,57866,57866
2022-03-05,57866,57866
2022-03-06,57866,57866
2022-03-07,57866,57866
2022-03-08,57866,57866
2022-03-09,57866,57866
2022-03-10,57866,57866
2022-03-11,57866,57866
2022-03-12,57866,57866
2022-03-13,57866,57866
2022-03-14,57866,57866
2022-03-15,57866,57866
2022-03-16,57866,57866
2022-03-17,57866,57866
2022-03-18,57866,57866
2022-03-19,57866,57866
2022-03-20,57866,57866
2022-03-21,57866,57866
2022-03-22,57866,57866
2022-03-23,57866,57866
2022-03-24,57866,57866
2022-03-25,57866,57866
2022-03-26,57866,57866
2022-03-27,57866,57866
2022-03-28,57866,57866
2022-03-29,57866,57866
2022-03-30,57866,57866
2022-03-31,57866,57866
2022-04-01,76626,57866
2022-04-02,76626,76626
2022-04-03,76626,76626
2022-04-04,76626,76626
2022-04-05,76626,76626
2022-04-06,76626,76626
2022-04-07,76626,76626
2022-04-08,76626,76626
2022-04-09,76626,76626
2022-04-10,76626,76626
2022-04-11,76626,76626
2022-04-12,76626,76626
2022-04-13,76626,76626
2022-04-14,76626,76626
2022-04-15,76626,76626
2022-04-16,76626,76626
2022-04-17,76626,76626
2022-04-18,76626,76626
2022-04-19,76626,76626
2022-04-20,76626,76626
2022-04-21,76626,76626
2022-04-22,76626,76626
2022-04-23,76626,76626
2022-04-24,76626,76626
2022-04-25,76626,76626
2022-04-26,76626,76626
2022-04-27,76626,76626
2022-04-28,76626,76626
2022-04-29,76626,76626
2022-04-30,76626,76626
2022-05-01,76626,76626
2022-05-02,76626,76626
2022-05-03,76626,76626
2022-05-04,76626,76626
2022-05-05,76626,76626
2022-05-06,76626,76626
2022-05-07,76626,76626
2022-05-08,76626,76626
2022-05-09,76626,76626
2022-05-10,76626,76626
2022-05-11,76626,76626
2022-05-12,76626,76626
2022-05-13,76626,76626
2022-05-14,76626,76626
2022-05-15,76626,76626
2022-05-16,76626,76626
2022-05-17,76626,76626
2022-05-18,76626,76626
2022-05-19,76626,76626
2022-05-20,76626,76626
2022-05-21,76626,76626
2022-05-22,76626,76626
2022-05-23,76626,76626
2022-05-24,76626,76626
2022-05-25,76626,76626
2022-05-26,76626,76626
2022-05-27,76626,76626
2022-05-28,76626,76626
2022-05-29,76626,76626
2022-05-30,76626,76626
2022-05-31,76626,76626
2022-06-01,76626,76626
2022-06-02,76626,76626
2022-06-03,76626,76626
2022-06-04,76626,76626
2022-06-05,76626,76626
2022-06-06,76626,76626
2022-06-07,76626,76626
2022-06-08,76626,76626
2022-06-09,76626,76626
2022-06-10,76626,76626
2022-06-11,76626,76626
2022-06-12,76626,76626
2022-06-13,76626,76626
2022-06-14,76626,76626
2022-06-15,76626,76626
2022-06-16,76626,76626
2022-06-17,76626,76626
2022-06-18,76626,76626
2022-06-19,76626,76626
2022-06-20,76626,76626
2022-06-21,76626,76626
2022-06-22,76626,76626
2022-06-23,76626,76626
2022-06-24,76626,76626
2022-06-25,76626,76626
2022-06-26,76626,76626
2022-06-27,76626,76626
2022-06-28,76626,76626
2022-06-29,76626,76626
2022-06-30,76626,76626
2022-07-01,82173,76626
2022-07-02,82173,82173
2022-07-03,82173,82173
2022-07-04,82173,82173
2022-07-05,82173,82173
2022-07-06,82173,82173
2022-07-07,82173,82173
2022-07-08,82173,82173
2022-07-09,82173,82173
2022-07-10,82173,82173
2022-07-11,82173,82173
2022-07-12,82173,82173
2022-07-13,82173,82173
2022-07-14,82173,82173
2022-07-15,82173,82173
2022-07-16,82173,82173
2022-07-17,82173,82173
2022-07-18,82173,82173
2022-07-19,82173,82173
2022-07-20,82173,82173
2022-07-21,82173,82173
2022-07-22,82173,82173
2022-07-23,82173,82173
2022-07-24,82173,82173
2022-07-25,82173,82173
2022-07-26,82173,82173
2022-07-27,82173,82173
2022-07-28,82173,82173
2022-07-29,82173,82173
2022-07-30,82173,82173
2022-07-31,82173,82173
2022-08-01,82173,82173
2022-08-02,82173,82173
2022-08-03,82173,82173
2022-08-04,82173,82173
2022-08-05,82173,82173
2022-08-06,82173,82173
2022-08-07,82173,82173
2022-08-08,82173,82173
2022-08-09,82173,82173
2022-08-10,82173,82173
2022-08-11,82173,82173
2022-08-12,82173,82173
2022-08-13,82173,82173
2022-08-14,82173,82173
2022-08-15,82173,82173
2022-08-16,82173,82173
2022-08-17,82173,82173
2022-08-18,82173,82173
2022-08-19,82173,82173
2022-08-20,82173,82173
2022-08-21,82173,82173
2022-08-22,82173,82173
2022-08-23,82173,82173
2022-08-24,82173,82173
2022-08-25,82173,82173
2022-08-26,82173,82173
2022-08-27,82173,82173
2022-08-28,82173,82173
2022-08-29,82173,82173
2022-08-30,82173,82173
2022-08-31,82173,82173
2022-09-01,82173,82173
2022-09-02,82173,82173
2022-09-03,82173,82173
2022-09-04,82173,82173
2022-09-05,82173,82173
2022-09-06,82173,82173
2022-09-07,82173,82173
2022-09-08,82173,82173
2022-09-09,82173,82173
2022-09-10,82173,82173
2022-09-11,82173,82173
2022-09-12,82173,82173
2022-09-13,82173,82173
2022-09-14,82173,82173
2022-09-15,82173,82173
2022-09-16,82173,82173
2022-09-17,82173,82173
2022-09-18,82173,82173
2022-09-19,82173,82173
2022-09-20,82173,82173
2022-09-21,82173,82173
2022-09-22,82173,82173
2022-09-23,82173,82173
2022-09-24,82173,82173
2022-09-25,82173,82173
2022-09-26,82173,82173
2022-09-27,82173,82173
2022-09-28,82173,82173
2022-09-29,82173,82173
2022-09-30,82173,82173
2022-10-01,84402,82173
2022-10-02,84402,84402
2022-10-03,84402,84402
2022-10-04,84402,84402
2022-10-05,84402,84402
2022-10-06,84402,84402
2022-10-07,84402,84402
2022-10-08,84402,84402
2022-10-09,84402,84402
2022-10-10,84402,84402
2022-10-11,84402,84402
2022-10-12,84402,84402
2022-10-13,84402,84402
2022-10-14,84402,84402
2022-10-15,84402,84402
2022-10-16,84402,84402
2022-10-17,84402,84402
2022-10-18,84402,84402
2022-10-19,84402,84402
2022-10-20,84402,84402
2022-10-21,84402,84402
2022-10-22,84402,84402
2022-10-23,84402,84402
2022-10-24,84402,84402
2022-10-25,84402,84402
2022-10-26,84402,84402
2022-10-27,84402,84402
2022-10-28,84402,84402
2022-10-29,84402,84402
2022-10-30,84402,84402
2022-10-31,84402,84402
2022-11-01,84402,84402
2022-11-02,84402,84402
2022-11-03,84402,84402
2022-11-04,84402,84402
2022-11-05,84402,84402
2022-11-06,84402,84402
2022-11-07,84402,84402
2022-11-08,84402,84402
2022-11-09,84402,84402
2022-11-10,84402,84402
2022-11-11,84402,84402
2022-11-12,84402,84402
2022-11-13,84402,84402
2022-11-14,84402,84402
2022-11-15,84402,84402
2022-11-16,84402,84402
2022-11-17,84402,84402
2022-11-18,84402,84402
2022-11-19,84402,84402
2022-11-20,84402,84402
2022-11-21,84402,84402
2022-11-22,84402,84402
2022-11-23,84402,84402
2022-11-24,84402,84402
2022-11-25,84402,84402
2022-11-26,84402,84402
2022-11-27,84402,84402
2022-11-28,84402,84402
2022-11-29,84402,84402
2022-11-30,84402,84402
2022-12-01,84402,84402
2022-12-02,84402,84402
2022-12-03,84402,84402
2022-12-04,84402,84402
2022-12-05,84402,84402
2022-12-06,84402,84402
2022-12-07,84402,84402
2022-12-08,84402,84402
2022-12-09,84402,84402
2022-12-10,84402,84402
2022-12-11,84402,84402
2022-12-12,84402,84402
2022-12-13,84402,84402
2022-12-14,84402,84402
2022-12-15,84402,84402
2022-12-16,84402,84402
2022-12-17,84402,84402
2022-12-18,84402,84402
2022-12-19,84402,84402
2022-12-20,84402,84402
2022-12-21,84402,84402
2022-12-22,84402,84402
2022-12-23,84402,84402
2022-12-24,84402,84402
2022-12-25,84402,84402
2022-12-26,84402,84402
2022-12-27,84402,84402
2022-12-28,84402,84402
2022-12-29,84402,84402
2022-12-30,84402,84402
2022-12-31,84402,84402
2023-01-01,90166,84402
2023-01-02,90166,90166
2023-01-03,90166,90166
2023-01-04,90166,90166
2023-01-05,90166,90166
2023-01-06,90166,90166
2023-01-07,90166,90166
2023-01-08,90166,90166
2023-01-09,90166,90166
2023-01-10,90166,90166
2023-01-11,90166,90166
2023-01-12,90166,90166
2023-01-13,90166,90166
2023-01-14,90166,90166
2023-01-15,90166,90166
2023-01-16,90166,90166
2023-01-17,90166,90166
2023-01-18,90166,90166
2023-01-19,90166,90166
2023-01-20,90166,90166
2023-01-21,90166,90166
2023-01-22,90166,90166
2023-01-23,90166,90166
2023-01-24,90166,90166
2023-01-25,90166,90166
2023-01-26,90166,90166
2023-01-27,90166,90166
2023-01-28,90166,90166
2023-01-29,90166,90166
2023-01-30,90166,90166
2023-01-31,90166,90166
2023-02-01,90166,90166
2023-02-02,90166,90166
2023-02-03,90166,90166
2023-02-04,90166,90166
2023-02-05,90166,90166
2023-02-06,90166,90166
2023-02-07,90166,90166
2023-02-08,90166,90166
2023-02-09,90166,90166
2023-02-10,90166,90166
2023-02-11,90166,90166
2023-02-12,90166,90166
2023-02-13,90166,90166
2023-02-14,90166,90166
2023-02-15,90166,90166
2023-02-16,90166,90166
2023-02-17,90166,90166
2023-02-18,90166,90166
2023-02-19,90166,90166
2023-02-20,90166,90166
2023-02-21,90166,90166
2023-02-22,90166,90166
2023-02-23,90166,90166
2023-02-24,90166,90166
2023-02-25,90166,90166
2023-02-26,90166,90166
2023-02-27,90166,90166
2023-02-28,90166,90166
2023-03-01,90166,90166
2023-03-02,90166,90166
2023-03-03,90166,90166
2023-03-04,90166,90166
2023-03-05,90166,90166
2023-03-06,90166,90166
2023-03-07,90166,90166
2023-03-08,90166,90166
2023-03-09,90166,90166
2023-03-10,90166,90166
2023-03-11,90166,90166
2023-03-12,90166,90166
2023-03-13,90166,90166
2023-03-14,90166,90166
2023-03-15,90166,90166
2023-03-16,90166,90166
2023-03-17,90166,90166
2023-03-18,90166,90166
2023-03-19,90166,90166
2023-03-20,90166,90166
2023-03-21,90166,90166
2023-03-22,90166,90166
2023-03-23,90166,90166
2023-03-24,90166,90166
2023-03-25,90166,90166
2023-03-26,90166,90166
2023-03-27,90166,90166
2023-03-28,90166,90166
2023-03-29,90166,90166
2023-03-30,90166,90166
2023-03-31,90166,90166
2023-04-01,90890,90166
2023-04-02,90890,90890
2023-04-03,90890,90890
2023-04-04,90890,90890
2023-04-05,90890,90890
2023-04-06,90890,90890
2023-04-07,90890,90890
2023-04-08,90890,90890
2023-04-09,90890,90890
2023-04-10,90890,90890
2023-04-11,90890,90890
2023-04-12,90890,90890
2023-04-13,90890,90890
2023-04-14,90890,90890
2023-04-15,90890,90890
2023-04-16,90890,90890
2023-04-17,90890,90890
2023-04-18,90890,90890
2023-04-19,90890,90890
2023-04-20,90890,90890
2023-04-21,90890,90890
2023-04-22,90890,90890
2023-04-23,90890,90890
2023-04-24,90890,90890
2023-04-25,90890,90890
2023-04-26,90890,90890
2023-04-27,90890,90890
2023-04-28,90890,90890
2023-04-29,90890,90890
2023-04-30,90890,90890
2023-05-01,90890,90890
2023-05-02,90890,90890
2023-05-03,90890,90890
2023-05-04,90890,90890
2023-05-05,90890,90890
2023-05-06,90890,90890
2023-05-07,90890,90890
2023-05-08,90890,90890
2023-05-09,90890,90890
2023-05-10,90890,90890
2023-05-11,90890,90890
2023-05-12,90890,90890
2023-05-13,90890,90890
2023-05-14,90890,90890
2023-05-15,90890,90890
2023-05-16,90890,90890
2023-05-17,90890,90890
2023-05-18,90890,90890
2023-05-19,90890,90890
2023-05-20,90890,90890
2023-05-21,90890,90890
2023-05-22,90890,90890
2023-05-23,90890,90890
2023-05-24,90890,90890
2023-05-25,90890,90890
2023-05-26,90890,90890
2023-05-27,90890,90890
2023-05-28,90890,90890
2023-05-29,90890,90890
2023-05-30,90890,90890
2023-05-31,90890,90890
2023-06-01,90890,90890
2023-06-02,90890,90890
2023-06-03,90890,90890
2023-06-04,90890,90890
2023-06-05,90890,90890
2023-06-06,90890,90890
2023-06-07,90890,90890
2023-06-08,90890,90890
2023-06-09,90890,90890
2023-06-10,90890,90890
2023-06-11,90890,90890
2023-06-12,90890,90890
2023-06-13,90890,90890
2023-06-14,90890,90890
2023-06-15,90890,90890
2023-06-16,90890,90890
2023-06-17,90890,90890
2023-06-18,90890,90890
2023-06-19,90890,90890
2023-06-20,90890,90890
2023-06-21,90890,90890
2023-06-22,90890,90890
2023-06-23,90890,90890
2023-06-24,90890,90890
2023-06-25,90890,90890
2023-06-26,90890,90890
2023-06-27,90890,90890
2023-06-28,90890,90890
2023-06-29,90890,90890
2023-06-30,90890,90890
2023-07-01,91836,90890
2023-07-02,91836,91836
2023-07-03,91836,91836
2023-07-04,91836,91836
2023-07-05,91836,91836
2023-07-06,91836,91836
2023-07-07,91836,91836
2023-07-08,91836,91836
2023-07-09,91836,91836
2023-07-10,91836,91836
2023-07-11,91836,91836
2023-07-12,91836,91836
2023-07-13,91836,91836
2023-07-14,91836,91836
2023-07-15,91836,91836
2023-07-16,91836,91836
2023-07-17,91836,91836
2023-07-18,91836,91836
2023-07-19,91836,91836
2023-07-20,91836,91836
2023-07-21,91836,91836
2023-07-22,91836,91836
2023-07-23,91836,91836
2023-07-24,91836,91836
2023-07-25,91836,91836
2023-07-26,91836,91836
2023-07-27,91836,91836
2023-07-28,91836,91836
2023-07-29,91836,91836
2023-07-30,91836,91836
2023-07-31,91836,91836
2023-08-01,91836,91836
2023-08-02,91836,91836
2023-08-03,91836,91836
2023-08-04,91836,91836
2023-08-05,91836,91836
2023-08-06,91836,91836
2023-08-07,91836,91836
2023-08-08,91836,91836
2023-08-09,91836,91836
2023-08-10,91836,91836
2023-08-11,91836,91836
2023-08-12,91836,91836
2023-08-13,91836,91836
2023-08-14,91836,91836
2023-08-15,91836,91836
2023-08-16,91836,91836
2023-08-17,91836,91836
2023-08-18,91836,91836
2023-08-19,91836,91836
2023-08-20,91836,91836
2023-08-21,91836,91836
2023-08-22,91836,91836
2023-08-23,91836,91836
2023-08-24,91836,91836
2023-08-25,91836,91836
2023-08-26,91836,91836
2023-08-27,91836,91836
2023-08-28,91836,91836
2023-08-29,91836,91836
2023-08-30,91836,91836
2023-08-31,91836,91836
2023-09-01,91836,91836
2023-09-02,91836,91836
2023-09-03,91836,91836
2023-09-04,91836,91836
2023-09-05,91836,91836
2023-09-06,91836,91836
2023-09-07,91836,91836
2023-09-08,91836,91836
2023-09-09,91836,91836
2023-09-10,91836,91836
2023-09-11,91836,91836
2023-09-12,91836,91836
2023-09-13,91836,91836
2023-09-14,91836,91836
2023-09-15,91836,91836
2023-09-16,91836,91836
2023-09-17,91836,91836
2023-09-18,91836,91836
2023-09-19,91836,91836
2023-09-20,91836,91836
2023-09-21,91836,91836
2023-09-22,91836,91836
2023-09-23,91836,91836
2023-09-24,91836,91836
2023-09-25,91836,91836
2023-09-26,91836,91836
2023-09-27,91836,91836
2023-09-28,91836,91836
2023-09-29,91836,91836
2023-09-30,91836,91836
2023-10-01,92326,91836
2023-10-02,92326,92326
